record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00011,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2021,Kakuzi Plc Interim Financial Statement June 2021,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/9efb01b6-1248-45c6-ac2f-316b477eafe3/articles/9efb01b6-1248-45c6-ac2f-316b477eafe3.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00012,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2021,Kakuzi Plc Extract from Interim Financial Statement June 2021,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/83d09b06-a999-4213-9cea-7f3db3a88dab/articles/83d09b06-a999-4213-9cea-7f3db3a88dab.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00013,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2020,Kakuzi Plc Annual Report and Financial Statements 2020,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/6fcde79c-6909-469c-9748-1d0a32b76a00/articles/6fcde79c-6909-469c-9748-1d0a32b76a00.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00014,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2020,Kakuzi Plc Extract from Interim Financial Statement June 2020,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/4fb165ef-8bc9-48d4-bc96-9296175d7d41/articles/4fb165ef-8bc9-48d4-bc96-9296175d7d41.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00015,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2020,Kakuzi Plc Interim Financial Statement June 2020,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/30f9789f-0742-437f-a362-db7971301d27/articles/30f9789f-0742-437f-a362-db7971301d27.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00016,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2019,Annual Report and Financial Statements 2019,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/c0be5140-925e-49c8-8225-6109dd6c4ad7/articles/c0be5140-925e-49c8-8225-6109dd6c4ad7.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00017,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2018,Kakuzi Plc Annual Report and Financial Statements 2018,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/7bf4e272-87c2-48f2-9aab-7f2c73fd65b3/articles/7bf4e272-87c2-48f2-9aab-7f2c73fd65b3.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00018,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2018,Kakuzi Plc Interim Financial Statements June 2018,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/467d8222-c69a-4d5e-9b1b-dce16dc46009/articles/467d8222-c69a-4d5e-9b1b-dce16dc46009.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00019,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2017,Kakuzi Plc Annual Report and Financial Statements 2017,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/587cc247-9789-4aa3-a4aa-faeafc7ec88f/articles/587cc247-9789-4aa3-a4aa-faeafc7ec88f.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2017,Kakuzi Plc Interim Financial Statements June 2017,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/8dea4e10-cbf2-44a5-b758-05b1b8d83d80/articles/8dea4e10-cbf2-44a5-b758-05b1b8d83d80.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2016,Kakuzi Plc Annual Report and Financial Statements 2016,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/429ba4ff-58be-4b14-a668-7e16a93f70ca/articles/429ba4ff-58be-4b14-a668-7e16a93f70ca.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,Kakuzi PLC,KUKZ,Semi-annual / half-year,Financial results / statements,2016,Kakuzi Plc Interim Financial Statements June 2016,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/026d98fb-535f-4895-8dde-ad71b83a52c3/articles/026d98fb-535f-4895-8dde-ad71b83a52c3.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2015,Kakuzi Plc Annual Report and Financial Statements 2015,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/751aa6ec-c251-41b6-bc94-a98f0a9acffa/articles/751aa6ec-c251-41b6-bc94-a98f0a9acffa.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00024,Kakuzi PLC,KUKZ,Annual / full-year,Annual report,2014,Kakuzi Plc Annual Report and Financial Statements 2014,https://www.kakuzi.co.ke/company-reports,https://www.kakuzi.co.ke/pages/818f911c-0bd8-49ec-8639-9b57626b3fdf/articles/818f911c-0bd8-49ec-8639-9b57626b3fdf.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
