title,url
EABL Full 2023 Year Financial Results Press Ad,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2023/eabl-full-2023-year-financial-results-press-ad.pdf
EABL Full Year 2023 Financial Results Press Release,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2023/eabl-f23-full-2023-year-press-release.pdf
EABL Half Year 2023 Financial Results Press Ad,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2023/eabl-2023-h1-financial-press-ad.pdf
EABL Half Year 2023 Financial Results Presentation.,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2023/f23-hy-investor-presentation-0.pdf
EABL 2022 Full Year Results - Press Ad,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2022/eabl-fy-press-ad-july-2022.pdf
EABL 2022 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2022/eabl-f22-half-year-financial-results-presentation.pdf
EABL 2022 Half Year Results - Press Release,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2022/eabl-f22-half-year-financial-results-press-release.pdf
EABL 2022 Half Year Results - Press Ad,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2022/eabl-f22-Half-year-financial-results-press-ad.pdf
EABL 2021 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2021/eabl-f21-full-year-results-ad.pdf
EABL 2021 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2021/eabl-f21-full-year-results-30th-july-2021.pdf
EABL 2021 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2021/f21-eabl-half-year-result-investor-presentation-0.pdf
EABL 2021 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2021/f21-eabl-half-year-result-investor-presentation.pdf
EABL 2020 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/eabl-2020-full-year-results-presentation.pdf
EABL 2020 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/eabl-2020-full-year-results-financials.pdf
EABL 2020 Cautionary Statement,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/cautionary-statement-chairman.pdf
EABL 2020 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/eabl-2020-half-year-results-presentation.pdf
EABL 2020 Half Year Results - Media Release,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/eabl-2020-half-year-results-media-release.pdf
EABL 2020 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2020/eabl-2020-half-year-results-financials.pdf
EABL 2019 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2019/eabl-2019-full-year-results-financials.pdf
EABL 2019 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2019/eabl-2019-full-year-results-presentation.pdf
EABL 2019 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2019/eabl-2019-half-year-results-presentation.pdf
EABL 2018 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2018/eabl-2018-full-year-results-presentation.pdf
EABL 2018 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2018/eabl-2018-half-year-results-financials.pdf
EABL 2018 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2018/eabl-2018-half-year-results-presentation.pdf
EABL 2018 Half Year Results - Call Transcript,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2018/eabl-2018-half-year-results-call-transcript.pdf
EABL 2017 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2017/eabl-2017-full-year-results-presentation.pdf
EABL 2017 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2017/eabl-2017-half-year-results-presentation.pdf
EABL 2017 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2017/eabl-2017-half-year-results-financials.pdf
EABL 2016 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2016/eabl-2016-full-year-results-presentation.pdf
EABL 2016 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2016/eabl-2016-half-year-results-presentation.pdf
EABL 2015 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2015/eabl-2015-full-year-results-financials.pdf
EABL 2015 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2015/eabl-2015-full-year-results-presentation.pdf
EABL 2015 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2015/eabl-2015-half-year-results-financials.pdf
EABL 2015 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2015/eabl-2015-half-year-results-presentation.pdf
EABL 2014 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2014/eabl-2014-full-year-results-financials.pdf
EABL 2014 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2014/eabl-2014-full-year-results-presentation.pdf
EABL 2014 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2014/eabl-2014-half-year-results-financials.pdf
EABL 2014 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2014/eabl-2014-half-year-results-presentation.pdf
EABL 2013 Full Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2013/eabl-2013-full-year-results-financials-0.pdf
EABL 2013 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2013/eabl-2013-full-year-results-presentation-0.pdf
EABL 2013 Half Year Results - Financials,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2013/eabl-2013-full-year-results-financials.pdf
EABL 2013 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2013/eabl-2013-half-year-results-presentation.pdf
EABL 2012 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2012/eabl-2012-full-year-results-presentation.pdf
EABL 2012 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2012/eabl-2012-half-year-results-presentation.pdf
EABL 2011 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2011/eabl-2011-full-year-results-presentation.pdf
EABL 2011 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2011/eabl-2011-half-year-results-presentation.pdf
EABL 2010 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2010/eabl-2010-half-year-results-presentation.pdf
EABL 2009 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2009/eabl-2009-full-year-results-presentation.pdf
EABL 2009 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2009/eabl-2009-half-year-results-presentation.pdf
EABL 2008 Full Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2008/eabl-2008-full-year-results-presentation.pdf
EABL 2008 Half Year Results - Presentation,https://www.eabl.com/~/media/Files/E/eabl/documents/investor/financial-result/2008/eabl-2008-half-year-results-presentation.pdf
